,城市,链接,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,供暖方式,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,价格（单位：人民币）,别墅类型
784,沈阳,https://sy.lianjia.com/ershoufang/102104646260.html,2室2厅1厨1卫,中楼层 (共18层),80.83㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2021-07-24,商品房,2014-04-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,595000.0,
785,沈阳,https://sy.lianjia.com/ershoufang/102104822741.html,2室2厅1厨1卫,低楼层 (共28层),87.42㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2021-09-02,商品房,2019-04-28,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,930000.0,
786,沈阳,https://sy.lianjia.com/ershoufang/102105699301.html,2室1厅1厨1卫,高楼层 (共15层),75.29㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-06-21,商品房,2014-03-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,700000.0,
787,沈阳,https://sy.lianjia.com/ershoufang/102105491452.html,2室1厅1厨1卫,低楼层 (共34层),87.09㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,十二梯两户,集中供暖,有,2022-04-24,商品房,2019-09-24,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1300000.0,
788,沈阳,https://sy.lianjia.com/ershoufang/102105881101.html,2室1厅1厨1卫,中楼层 (共7层),51.69㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,集中供暖,暂无数据,2022-08-08,商品房,2010-05-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,455000.0,
789,沈阳,https://sy.lianjia.com/ershoufang/102105289443.html,2室1厅1厨1卫,中楼层 (共32层),91.08㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,集中供暖,有,2022-02-12,商品房,2013-04-19,普通住宅,满五年,非共有,"
                                有抵押 20万元 中国建设银行 客户偿还
                              ",已上传房本照片,750000.0,
790,沈阳,https://sy.lianjia.com/ershoufang/102105845825.html,2室1厅1厨1卫,中楼层 (共27层),80.95㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-07-29,商品房,2018-06-26,普通住宅,暂无数据,共有,"
                                有抵押 12万元
                              ",已上传房本照片,650000.0,
791,沈阳,https://sy.lianjia.com/ershoufang/102104726672.html,3室2厅1厨2卫,低楼层 (共12层),132㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2021-08-12,商品房,2018-08-09,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1700000.0,
792,沈阳,https://sy.lianjia.com/ershoufang/102105053632.html,2室1厅1厨1卫,低楼层 (共12层),78.11㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯四户,集中供暖,有,2021-10-31,商品房,2019-06-05,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,650000.0,
793,沈阳,https://sy.lianjia.com/ershoufang/102104945593.html,2室1厅1厨1卫,高楼层 (共34层),86.46㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,集中供暖,有,2021-10-02,商品房,2019-06-27,普通住宅,暂无数据,共有,"
                                有抵押 38万元 业主自还
                              ",已上传房本照片,770000.0,
794,沈阳,https://sy.lianjia.com/ershoufang/102105720848.html,1室1厅1厨1卫,低楼层 (共15层),60.42㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯四户,集中供暖,暂无数据,2022-06-27,商品房,2020-07-01,普通住宅,暂无数据,非共有,"
                                有抵押 23万元
                              ",已上传房本照片,500000.0,
795,沈阳,https://sy.lianjia.com/ershoufang/102105676428.html,1室1厅1厨1卫,高楼层 (共32层),39.76㎡,平层,暂无数据,板楼,东北,钢混结构,简装,两梯三户,集中供暖,有,2022-06-15,商品房,2013-08-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,320000.0,
796,沈阳,https://sy.lianjia.com/ershoufang/102105990986.html,2室2厅1厨1卫,中楼层 (共34层),95.89㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-09-09,商品房,2015-01-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1030000.0,
797,沈阳,https://sy.lianjia.com/ershoufang/102103069072.html,2室1厅1厨1卫,高楼层 (共7层),62.76㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,集中供暖,无,2020-07-12,商品房,2018-09-01,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,249000.0,
798,沈阳,https://sy.lianjia.com/ershoufang/102105671219.html,2室1厅1厨1卫,高楼层 (共6层),95㎡,平层,95㎡,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-06-14,商品房,2017-06-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,510000.0,
799,沈阳,https://sy.lianjia.com/ershoufang/102105657441.html,2室2厅1厨1卫,低楼层 (共33层),91.34㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2022-06-11,商品房,2020-09-23,普通住宅,暂无数据,非共有,"
                                有抵押 43万元 农行 客户偿还
                              ",已上传房本照片,820000.0,
800,沈阳,https://sy.lianjia.com/ershoufang/102102735100.html,2室1厅1厨1卫,高楼层 (共32层),83.33㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯四户,集中供暖,有,2020-05-08,商品房,2011-04-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,460000.0,
801,沈阳,https://sy.lianjia.com/ershoufang/102105479194.html,3室1厅1厨2卫,中楼层 (共33层),137.46㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯两户,集中供暖,有,2022-04-19,商品房,2016-09-02,普通住宅,满五年,共有,"
                                有抵押 30万元 兴业银行 业主自还
                              ",已上传房本照片,1180000.0,
802,沈阳,https://sy.lianjia.com/ershoufang/102106164365.html,2室1厅1厨1卫,中楼层 (共8层),43.43㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-11-01,商品房,2015-07-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,358000.0,
803,沈阳,https://sy.lianjia.com/ershoufang/102105965792.html,2室1厅1厨1卫,高楼层 (共26层),69.96㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-08-31,商品房,2018-08-10,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,530000.0,
804,沈阳,https://sy.lianjia.com/ershoufang/102105848090.html,2室2厅1厨1卫,高楼层 (共9层),90.95㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-07-30,商品房,2018-05-22,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1250000.0,
805,沈阳,https://sy.lianjia.com/ershoufang/102104885147.html,2室1厅1厨1卫,高楼层 (共18层),76.09㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2021-09-15,商品房,2016-07-05,普通住宅,满五年,共有,"
                                有抵押 14万元
                              ",已上传房本照片,430000.0,
806,沈阳,https://sy.lianjia.com/ershoufang/102105889987.html,2室1厅1厨1卫,高楼层 (共7层),56.13㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯三户,集中供暖,有,2022-08-11,商品房,2019-06-27,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,350000.0,
807,沈阳,https://sy.lianjia.com/ershoufang/102105645799.html,2室2厅1厨1卫,高楼层 (共19层),89.09㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-06-08,商品房,2019-09-22,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",已上传房本照片,920000.0,
808,沈阳,https://sy.lianjia.com/ershoufang/102106135972.html,2室1厅1厨1卫,中楼层 (共32层),78.19㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,集中供暖,有,2022-10-23,商品房,2014-12-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,730000.0,
809,沈阳,https://sy.lianjia.com/ershoufang/102105911517.html,2室1厅1厨1卫,低楼层 (共7层),46.9㎡,平层,暂无数据,板楼,南 西 北,砖混结构,精装,一梯三户,暂无数据,暂无数据,2022-08-16,商品房,2010-08-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,398000.0,
810,沈阳,https://sy.lianjia.com/ershoufang/102105942488.html,2室1厅1厨1卫,中楼层 (共30层),83.93㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-08-24,商品房,2016-09-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,728000.0,
811,沈阳,https://sy.lianjia.com/ershoufang/102105146724.html,2室2厅1厨1卫,低楼层 (共33层),82.02㎡,平层,暂无数据,板楼,北 南,钢混结构,精装,一梯三户,集中供暖,有,2021-12-04,商品房,2018-11-06,普通住宅,暂无数据,非共有,"
                                有抵押 35万元
                              ",已上传房本照片,708000.0,
812,沈阳,https://sy.lianjia.com/ershoufang/102103069072.html,2室1厅1厨1卫,高楼层 (共7层),62.76㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,集中供暖,无,2020-07-12,商品房,2018-09-01,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,249000.0,
813,沈阳,https://sy.lianjia.com/ershoufang/102105148370.html,2室1厅1厨1卫,低楼层 (共6层),78.18㎡,平层,66.52㎡,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,无,2021-12-05,商品房,2019-11-20,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,640000.0,
814,沈阳,https://sy.lianjia.com/ershoufang/102105529162.html,2室1厅1厨1卫,低楼层 (共26层),58.25㎡,平层,暂无数据,板楼,南 西,钢混结构,精装,两梯三户,集中供暖,有,2022-05-08,商品房,2018-03-07,普通住宅,暂无数据,非共有,"
                                有抵押 16万元 业主自还
                              ",已上传房本照片,598000.0,
815,沈阳,https://sy.lianjia.com/ershoufang/102105845825.html,2室1厅1厨1卫,中楼层 (共27层),80.95㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-07-29,商品房,2018-06-26,普通住宅,暂无数据,共有,"
                                有抵押 12万元
                              ",已上传房本照片,650000.0,
816,沈阳,https://sy.lianjia.com/ershoufang/102106164365.html,2室1厅1厨1卫,中楼层 (共8层),43.43㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-11-01,商品房,2015-07-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,358000.0,
817,沈阳,https://sy.lianjia.com/ershoufang/102105965792.html,2室1厅1厨1卫,高楼层 (共26层),69.96㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-08-31,商品房,2018-08-10,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,530000.0,
818,沈阳,https://sy.lianjia.com/ershoufang/102105971731.html,2室1厅1厨1卫,高楼层 (共8层),56.38㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯三户,集中供暖,无,2022-09-02,商品房,2003-05-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,446000.0,
819,沈阳,https://sy.lianjia.com/ershoufang/102106062530.html,2室2厅1厨1卫,高楼层 (共6层),82.94㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,集中供暖,无,2022-09-30,商品房,2019-03-12,普通住宅,暂无数据,非共有,"
                                有抵押 40万元 建行 客户偿还
                              ",已上传房本照片,475000.0,
820,沈阳,https://sy.lianjia.com/ershoufang/102104822741.html,2室2厅1厨1卫,低楼层 (共28层),87.42㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2021-09-02,商品房,2019-04-28,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,930000.0,
821,沈阳,https://sy.lianjia.com/ershoufang/102105581630.html,2室1厅1厨1卫,低楼层 (共17层),82.44㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-05-22,商品房,2011-11-18,普通住宅,满五年,非共有,"
                                有抵押 9万元 银行 业主自还
                              ",已上传房本照片,630000.0,
822,沈阳,https://sy.lianjia.com/ershoufang/102106135972.html,2室1厅1厨1卫,中楼层 (共32层),78.19㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,集中供暖,有,2022-10-23,商品房,2014-12-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,730000.0,
823,沈阳,https://sy.lianjia.com/ershoufang/102106190149.html,2室2厅1厨1卫,中楼层 (共6层),81.38㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,无,2022-11-10,商品房,2019-03-13,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,550000.0,
824,沈阳,https://sy.lianjia.com/ershoufang/102104646260.html,2室2厅1厨1卫,中楼层 (共18层),80.83㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2021-07-24,商品房,2014-04-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,595000.0,
825,沈阳,https://sy.lianjia.com/ershoufang/102105856701.html,2室2厅1厨1卫,中楼层 (共33层),87.69㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-08-01,商品房,2019-08-05,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,780000.0,
826,沈阳,https://sy.lianjia.com/ershoufang/102106009365.html,2室1厅1厨1卫,中楼层 (共30层),83.93㎡,平层,63.76㎡,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-09-15,商品房,2017-11-13,普通住宅,满五年,非共有,"
                                有抵押 客户偿还
                              ",已上传房本照片,610000.0,
827,沈阳,https://sy.lianjia.com/ershoufang/102105692542.html,1室1厅1厨1卫,低楼层 (共33层),63.59㎡,平层,49.76㎡,板楼,南,钢混结构,精装,两梯四户,集中供暖,有,2022-06-20,商品房,2019-08-23,普通住宅,暂无数据,共有,"
                                有抵押 51万元 业主自还
                              ",已上传房本照片,960000.0,
828,沈阳,https://sy.lianjia.com/ershoufang/102105939294.html,2室2厅1厨1卫,高楼层 (共21层),85.44㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,暂无数据,2022-08-24,商品房,2020-11-16,普通住宅,暂无数据,共有,"
                                有抵押 50万元 工商 客户偿还
                              ",已上传房本照片,830000.0,
829,沈阳,https://sy.lianjia.com/ershoufang/102105924803.html,2室1厅1厨1卫,高楼层 (共30层),129㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,自供暖,有,2022-08-20,商品房,2018-06-07,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,820000.0,
830,沈阳,https://sy.lianjia.com/ershoufang/102105965204.html,2室2厅1厨1卫,高楼层 (共28层),89.81㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-08-31,商品房,2018-11-18,普通住宅,暂无数据,非共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,840000.0,
831,沈阳,https://sy.lianjia.com/ershoufang/102105973753.html,2室1厅1厨1卫,高楼层 (共32层),88㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-09-03,商品房,2017-09-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,820000.0,
832,沈阳,https://sy.lianjia.com/ershoufang/102105110304.html,2室2厅1厨1卫,高楼层 (共34层),98.1㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-11-21,商品房,2016-04-05,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,750000.0,
833,沈阳,https://sy.lianjia.com/ershoufang/102105797375.html,2室1厅1厨1卫,中楼层 (共6层),84.35㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,集中供暖,无,2022-07-17,商品房,2009-08-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,420000.0,
834,沈阳,https://sy.lianjia.com/ershoufang/102106075503.html,2室1厅1厨1卫,高楼层 (共6层),53.03㎡,平层,暂无数据,板塔结合,南 北,砖混结构,简装,一梯三户,集中供暖,暂无数据,2022-10-05,商品房,2019-06-20,普通住宅,暂无数据,共有,"
                                有抵押 10万元 建设银行 业主自还
                              ",已上传房本照片,420000.0,
835,沈阳,https://sy.lianjia.com/ershoufang/102106070035.html,1室1厅1厨1卫,高楼层 (共27层),56.5㎡,平层,暂无数据,板楼,西南,钢混结构,精装,一梯十户,集中供暖,有,2022-10-03,商品房,2010-10-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,499000.0,
836,沈阳,https://sy.lianjia.com/ershoufang/102106074926.html,2室2厅1厨1卫,高楼层 (共34层),88.25㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯三户,集中供暖,有,2022-10-05,商品房,2019-10-18,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1020000.0,
837,沈阳,https://sy.lianjia.com/ershoufang/102106200078.html,1室1厅1厨1卫,高楼层 (共6层),54.66㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,暂无数据,2022-11-13,商品房,2020-04-13,普通住宅,暂无数据,非共有,"
                                有抵押 10万元
                              ",已上传房本照片,372000.0,
838,沈阳,https://sy.lianjia.com/ershoufang/102106030871.html,2室1厅1厨1卫,高楼层 (共33层),83㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-09-21,经济适用房,2018-09-22,普通住宅,暂无数据,非共有,"
                                有抵押 20万元 工商银行 业主自还
                              ",已上传房本照片,1100000.0,
839,沈阳,https://sy.lianjia.com/ershoufang/102106057476.html,2室1厅1厨1卫,中楼层 (共17层),104.65㎡,平层,暂无数据,板楼,南 北,框架结构,精装,一梯三户,集中供暖,有,2022-09-28,商品房,2016-09-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,770000.0,
840,沈阳,https://sy.lianjia.com/ershoufang/102106057476.html,2室1厅1厨1卫,中楼层 (共17层),104.65㎡,平层,暂无数据,板楼,南 北,框架结构,精装,一梯三户,集中供暖,有,2022-09-28,商品房,2016-09-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,770000.0,
841,沈阳,https://sy.lianjia.com/ershoufang/102105730355.html,2室1厅1厨1卫,中楼层 (共27层),68.78㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯八户,集中供暖,有,2022-06-30,商品房,2020-07-01,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,580000.0,
842,沈阳,https://sy.lianjia.com/ershoufang/102105965620.html,2室2厅1厨1卫,高楼层 (共9层),100.02㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,集中供暖,有,2022-08-31,商品房,2017-11-06,普通住宅,满五年,非共有,"
                                有抵押 68万元 农商银行 业主自还
                              ",已上传房本照片,750000.0,
843,沈阳,https://sy.lianjia.com/ershoufang/102105346928.html,2室2厅1厨1卫,高楼层 (共33层),66.33㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,集中供暖,有,2022-02-25,商品房,2015-02-09,普通住宅,满五年,非共有,"
                                有抵押 26万元 客户偿还
                              ",已上传房本照片,770000.0,
844,沈阳,https://sy.lianjia.com/ershoufang/102105127285.html,3室2厅1厨2卫,中楼层 (共26层),128.43㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯三户,集中供暖,有,2021-11-27,商品房,2018-05-25,普通住宅,暂无数据,非共有,"
                                有抵押 38万元
                              ",已上传房本照片,780000.0,
845,沈阳,https://sy.lianjia.com/ershoufang/102105144012.html,1室1厅1厨1卫,中楼层 (共29层),57.3㎡,平层,38.96㎡,板塔结合,西南,钢混结构,精装,三梯十二户,集中供暖,有,2021-12-03,商品房,2019-08-06,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,690000.0,
846,沈阳,https://sy.lianjia.com/ershoufang/102105506884.html,2室2厅1厨1卫,低楼层 (共17层),91.52㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯六户,集中供暖,无,2022-05-01,商品房,2014-12-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,650000.0,
847,沈阳,https://sy.lianjia.com/ershoufang/102106155910.html,2室1厅1厨1卫,高楼层 (共6层),68.07㎡,平层,58.21㎡,板楼,南 北,混合结构,精装,一梯两户,集中供暖,有,2022-10-29,商品房,2019-08-22,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,450000.0,
848,沈阳,https://sy.lianjia.com/ershoufang/102106185967.html,2室1厅1厨1卫,低楼层 (共24层),107.63㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,八梯两户,集中供暖,有,2022-11-08,商品房,2020-11-09,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,910000.0,
849,沈阳,https://sy.lianjia.com/ershoufang/102105138130.html,3室1厅1厨1卫,高楼层 (共33层),116.75㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-12-01,商品房,2010-10-24,普通住宅,满五年,非共有,"
                                有抵押 19万元 业主自还
                              ",已上传房本照片,1630000.0,
850,沈阳,https://sy.lianjia.com/ershoufang/102106041175.html,2室1厅1厨1卫,中楼层 (共18层),92.23㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-09-24,商品房,2017-05-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,840000.0,
851,沈阳,https://sy.lianjia.com/ershoufang/102103960132.html,3室2厅1厨2卫,低楼层 (共11层),124.78㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2021-03-03,商品房,2017-09-10,普通住宅,满五年,非共有,"
                                有抵押 80万元 80万 业主自还
                              ",已上传房本照片,1630000.0,
852,沈阳,https://sy.lianjia.com/ershoufang/102105714620.html,1室1厅1厨1卫,高楼层 (共12层),35.66㎡,平层,暂无数据,板楼,北,钢混结构,精装,两梯八户,集中供暖,有,2022-06-25,商品房,2019-08-14,普通住宅,暂无数据,共有,"
                                有抵押 6万元 客户偿还
                              ",已上传房本照片,160000.0,
853,沈阳,https://sy.lianjia.com/ershoufang/102105336463.html,2室1厅1厨1卫,高楼层 (共31层),78.98㎡,平层,58.93㎡,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-02-23,商品房,2018-03-23,普通住宅,暂无数据,非共有,"
                                有抵押 22万元 20
                              ",已上传房本照片,550000.0,
854,沈阳,https://sy.lianjia.com/ershoufang/102104980837.html,2室1厅1厨1卫,高楼层 (共18层),74.51㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯三户,集中供暖,有,2021-10-11,商品房,2017-03-22,普通住宅,满五年,非共有,"
                                有抵押 23万元 中国银行 客户偿还
                              ",已上传房本照片,760000.0,
855,沈阳,https://sy.lianjia.com/ershoufang/102105918437.html,2室1厅1厨1卫,高楼层 (共6层),83.61㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,无,2022-08-18,商品房,2015-06-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,670000.0,
856,沈阳,https://sy.lianjia.com/ershoufang/102105349909.html,3室1厅1厨1卫,高楼层 (共33层),103.95㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-02-26,商品房,2018-11-24,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,920000.0,
857,沈阳,https://sy.lianjia.com/ershoufang/102105649744.html,2室1厅1厨1卫,中楼层 (共33层),83.82㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-06-09,商品房,2018-07-11,普通住宅,暂无数据,共有,"
                                有抵押
                              ",已上传房本照片,695000.0,
858,沈阳,https://sy.lianjia.com/ershoufang/102104894926.html,2室1厅1厨1卫,中楼层 (共14层),107.3㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,集中供暖,有,2021-09-18,商品房,2020-12-01,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,760000.0,
859,沈阳,https://sy.lianjia.com/ershoufang/102104570807.html,2室2厅1厨1卫,高楼层 (共33层),63.17㎡,平层,45.45㎡,板塔结合,西 北,钢混结构,精装,三梯九户,集中供暖,有,2021-07-06,商品房,2017-12-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,499000.0,
860,沈阳,https://sy.lianjia.com/ershoufang/102105713214.html,2室1厅1厨1卫,中楼层 (共12层),76.77㎡,平层,暂无数据,板楼,南 西 北,钢混结构,精装,一梯三户,集中供暖,有,2022-06-25,商品房,2013-05-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,620000.0,
861,沈阳,https://sy.lianjia.com/ershoufang/102106013652.html,2室2厅1厨1卫,高楼层 (共6层),99.26㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-09-17,商品房,2015-02-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,840000.0,
862,沈阳,https://sy.lianjia.com/ershoufang/102104755003.html,2室1厅1厨1卫,低楼层 (共24层),67.63㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯三户,集中供暖,有,2021-08-18,商品房,2019-05-14,普通住宅,暂无数据,共有,"
                                有抵押 19万元 交通银行 客户偿还
                              ",已上传房本照片,540000.0,
863,沈阳,https://sy.lianjia.com/ershoufang/102104894707.html,2室1厅1厨1卫,中楼层 (共6层),67.04㎡,平层,暂无数据,板塔结合,南 北,混合结构,简装,一梯两户,集中供暖,有,2021-09-18,商品房,2015-12-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,620000.0,
864,沈阳,https://sy.lianjia.com/ershoufang/102103200683.html,2室1厅1厨1卫,中楼层 (共29层),85.4㎡,平层,63.37㎡,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2020-08-08,商品房,2020-09-05,普通住宅,暂无数据,非共有,"
                                有抵押 42万元
                              ",已上传房本照片,950000.0,
865,沈阳,https://sy.lianjia.com/ershoufang/102105514094.html,2室2厅1厨1卫,高楼层 (共33层),89.93㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,集中供暖,有,2022-05-04,商品房,2019-05-20,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1390000.0,
866,沈阳,https://sy.lianjia.com/ershoufang/102105649959.html,2室1厅1厨1卫,高楼层 (共16层),66.45㎡,平层,暂无数据,板楼,东南,钢混结构,精装,一梯三户,集中供暖,有,2022-06-09,商品房,2018-11-07,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,520000.0,
867,沈阳,https://sy.lianjia.com/ershoufang/102106154037.html,2室2厅1厨1卫,低楼层 (共31层),91.88㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-10-29,商品房,2017-12-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,920000.0,
